"num","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
599,"My favorite coffee on earth!! Deli deli http://t.co/0qsdmYXLaG",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","morigirlove",0,FALSE,NA,NA
600,"I'm going to need coffee for these long hours tomorrow, but I worked 12 hrs before. So I know I can get through it. #Determined",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"web","HonestJasmin",0,FALSE,NA,NA
601,"You guys I really do have an addiction tho... Like it's almost 8pm and I'm drinking coffee. Wtf is wrong with me.",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveekarina_",0,FALSE,NA,NA
602,"@OfMiceAndFVK haha! im struggling to stay awake i think im gonna have this fourth coffee and consider sleeping.... :P",FALSE,"OfMiceAndFVK","8/9/2013 2:36",FALSE,3.65662e+17,3.65663e+17,871836662,"web","Thenameisconor",0,FALSE,NA,NA
603,"Anyone who knows how much @nattyjae23 loves coffee with this creamer will appreciate this ... #bigbottle http://t.co/7DeoNjn0wN",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mbee5",0,FALSE,NA,NA
604,"Drinking coffee as I work on summer reading assignments. #allnighter http://t.co/VuEq4c50j7",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","1DChica15",0,FALSE,NA,NA
605,"little boys try to act tough n make sure I see them getting coffee. Lil girls try to act adult n make sure I see them getting coffee.",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"web","HotelRants",0,FALSE,NA,NA
606,"@alexandrdaoud head to bed? I'm making me some coffee.",FALSE,"alexandrdaoud","8/9/2013 2:36",FALSE,3.65662e+17,3.65663e+17,212851497,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alice_fromearth",0,FALSE,NA,NA
607,"@OrangeWriters do you need a coffee girl? I'd love to get coffee for y'all.#OITNB #askorange #greatwriting#ineedajob",FALSE,"OrangeWriters","8/9/2013 2:36",FALSE,NA,3.65663e+17,1554119270,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carey_78",0,FALSE,NA,NA
608,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""https://launchpad.net/polly"" rel=""nofollow"">Polly</a>","zangfai",1600,FALSE,NA,NA
609,"coffee and cigarettes.",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohmymymegan",0,FALSE,NA,NA
610,"@MattsCravat Sir, my reviews of Perth's Coffee for your perusal #loveyourwork #cravat http://t.co/zx5twPtuPs",FALSE,"MattsCravat","8/9/2013 2:36",FALSE,NA,3.65663e+17,33150122,"web","TheGovorkian",0,FALSE,NA,NA
611,"RT @_haleyb: Even though it's my bedtime I think I'm gonna make some coffee #YOLO",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurtonFreak",1,FALSE,NA,NA
612,"A mathematician is a machine for turning coffee into theorems.?Paul Erdos A programmer is a machine for turning coffee into code.?Alan Kay",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"web","jckuri",0,FALSE,NA,NA
613,"?Live on coffee and flowers. Try not to worry what the weather will be.?",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"web","shlebi",0,FALSE,NA,NA
614,"Good morning... ? https://t.co/opnw6zA7vv",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","cupcakeenvy21",0,FALSE,NA,NA
615,"My laptop is broken. This is a fate worse than no coffee. I feel like I've been stabbed. #Deargod #gonnadie #firstworldproblems",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","NevaMarie98",0,FALSE,NA,NA
616,"RT @thakidrubenG: ?@valerie_bby16: NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop?",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valerie_bby16",2,FALSE,NA,NA
617,"RT @iRapePizza: @xWEIRDESTKID *drinks coffee* If you not sleeping and then god damn neither will I!",FALSE,NA,"8/9/2013 2:36",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xWEIRDESTKID",1,FALSE,NA,NA
618,"Coffee is the nectar of the gods #funfact @ChristineSlover",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrianneSlover12",2,FALSE,NA,NA
619,"RT @adelinekoh: the cuteness. functions as little machines u can program to do tasks @codagogy: var cup_of_coffee=make coffee ('decaf', 'di?",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","codagogy",1,FALSE,NA,NA
620,"@MiahJean13 I was seriously considering bringing a mamosa or vodka cran in my coffee mug tomorrow",FALSE,"MiahJean13","8/9/2013 2:35",FALSE,3.65659e+17,3.65663e+17,130162668,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","hnicks20",0,FALSE,NA,NA
621,"@theebanthony coffee doesn't work??",FALSE,"theebanthony","8/9/2013 2:35",FALSE,3.65662e+17,3.65663e+17,33580460,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","ZeleDMaleGisele",0,FALSE,NA,NA
622,"Torani Sugar Free Chocolate Syrup Sweetened With Splenda 3 pk 1 L - Brand New $34.99 http://t.co/aDWcxVCDiQ #drinks #coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://uTweetDeals.com"" rel=""nofollow"">U Tweet Deals</a>","GardeningGoods",0,FALSE,NA,NA
623,"RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"web","msyiyidaniela",11349,FALSE,NA,NA
624,"RT @dirtydondo: Choking on my coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leahlauralynn",1,FALSE,NA,NA
625,"RT @KKAlThani: Most people love Eid because they get to see their relatives and friends. I love Eid because I get to have coffee in the mor?",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HassanBinSadiq",197,FALSE,NA,NA
626,"Always feel a little more grounded after coffee with @surrahwiley #keepintouch",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tabarriuso",0,FALSE,NA,NA
627,"Coffee ~o)",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","juwitaasnawi",0,FALSE,NA,NA
628,"RT @Kelsey_Garner21: I want to go for coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JRiichh",1,FALSE,NA,NA
629,"in the morning im getting coffee no matter what i want some so bad right bow",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","padelacki",0,FALSE,NA,NA
630,"PeachTree Ink ? Green Coffee Bean Max Scam by Margie Vester via Tumblr Green Coffee Bean Max Scam by Margie Vester Green Coffee Bean Max...",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","peachtreeink1x",0,FALSE,NA,NA
631,"morning blush. morning rush. holiday smash. coffee much. #instapic #instagram #picoftheday #photo? http://t.co/iaM9CnDN9j",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","atomdatcom",0,FALSE,NA,NA
632,"Guest posting is in vogue, all of a sudden, bloggers and internet marketers are waking up and smelling the coffee.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","dailyblogtips1",0,FALSE,NA,NA
633,"All you need is Love and more Coffee. Good morning",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moses_Octo",1,FALSE,NA,NA
634,"Coffee and TV by blur ? https://t.co/Yv4PzNAcvs",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","yogahrynt",0,FALSE,NA,NA
635,"Omg im craving coffee.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tayy_Taylorr",0,FALSE,NA,NA
636,"Also the termite man is here and he's asked me to make him a coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"web","jessieflea",0,FALSE,NA,NA
637,"RT @AirstreamLiving: Love it RT @sfdb: The Airstream Life....via Coffee in the Mountains http://t.co/iJcpRkcmTb @AirstreamLiving http://t.c?",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","vtairstreamer",1,FALSE,NA,NA
638,"@iqbmaulana you're super right :D I'm coffee lover B)",FALSE,"iqbmaulana","8/9/2013 2:35",FALSE,3.65662e+17,3.65663e+17,187114462,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","tyaraou",0,FALSE,NA,NA
639,"@Felicialuvsxc hahaha!! Like coffee like that leh lol",FALSE,"Felicialuvsxc","8/9/2013 2:35",FALSE,3.65662e+17,3.65663e+17,331590515,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InvisibleM3",0,FALSE,NA,NA
640,"Waking up at 4 AM almost isn't worth it, except for the fact that I get coffee and I'm going to States!",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahBular",0,FALSE,NA,NA
641,"I love coffee!",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kelseyrenae44",0,FALSE,NA,NA
642,"@denritaaah growth of coffee shops",FALSE,"denritaaah","8/9/2013 2:35",FALSE,3.65662e+17,3.65663e+17,140339522,"web","PAMpanget",0,FALSE,NA,NA
643,"Coffee May Reduce Your Suicide Risk, Study Finds http://t.co/uy3Nbzx69l",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://trenchpress.com"" rel=""nofollow"">TrenchPress</a>","TrenchPressNews",1,FALSE,NA,NA
644,"Coffee Shop",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"web","XhinDong",0,FALSE,NA,NA
645,"The only thing I'm excited for about the fall and the winter is Starbucks coffee.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicole_Marie120",0,FALSE,NA,NA
646,"these boys at the fair just asked Jessie &amp; I if they could have our numbers and take us to coffee. lol",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","HaiDeL715",0,FALSE,NA,NA
647,"im addicted to caramel ice coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torigustafson",1,FALSE,NA,NA
648,"RT @splendid_events: @ninethreeseven @TheMinOfCoffee Oh my, that looks divine. I'll have to stop by for a visit! #coffee #ottawa #support613",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.pagebase.net/"" rel=""nofollow"">PageBase.Net</a>","ottawa_rt",1,FALSE,NA,NA
649,"I love drinking coffee.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xoxo_caitlynn",0,FALSE,NA,NA
650,"RT @MarissaAnita: Action will always speak louder than words.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","Coffee_MocHi",83,FALSE,NA,NA
651,"iced coffee ilysm",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littledaisy420",2,FALSE,NA,NA
652,"RT @_raaygannjoy: I really want coffee lol",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ThisGirrrl",2,FALSE,NA,NA
653,"When your roommate buys you your favorite coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsmoho",0,FALSE,NA,NA
654,"Ah ha! Even Gwyneth falls for the Starbucks every now and then. That's definitely an iced coffee? http://t.co/eSwG21nQVC",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","fourflights",0,FALSE,NA,NA
655,"Nick and his friends better love me for bringing them coffee all the time",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HennickC",0,FALSE,NA,NA
656,"RT @KareeLess: ?@pickupIines: Are you a shin? Cause I'd bang you on my coffee table.?@pi_NICOLEada",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pi_NICOLEada",1,FALSE,NA,NA
657,"Old Enamel Coffee Pot http://t.co/3hdAuAMCpD",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","ludysbears",0,FALSE,NA,NA
658,"The moment you realize your Starbucks barista gave you a regular iced Coffee when u asked 4 decaf. Shitty. Late night not planned.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Jaybirdfly",0,FALSE,NA,NA
659,"@thepreppygypsy fav look for myself is the scrambling into the acad wet foggy glasses, frizzy hair, turtle neck, &amp; 24 oz coffee ensemble",FALSE,"thepreppygypsy","8/9/2013 2:35",FALSE,3.65651e+17,3.65663e+17,255766742,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SO_WhAt_1",0,FALSE,NA,NA
660,"I can't wait for pumpkin bagels and coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allllysmith2",0,FALSE,NA,NA
661,"Why am i craving coffee and 10:30 at night?!",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristinaLeavy",0,FALSE,NA,NA
662,"Cold Coffee - Ed Sheeran",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lacerdakarina_",0,FALSE,NA,NA
663,"RT @The_LittleFairy: I really want vanilla iced coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magillagary",3,FALSE,NA,NA
664,"So the new coffee shop, they are wearing bikinis?",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiickyMe",0,FALSE,NA,NA
665,"? https://t.co/k5v9muH2qG",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","InesSekar",0,FALSE,NA,NA
666,"Coffee ice cream is my favorite",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savannah_palle",1,FALSE,NA,NA
667,"I'm ready for falling leaves, bonfires, football games, sweaters, hot coffee, and cuddling! #fall",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","victoriasue3011",0,FALSE,NA,NA
668,"RT @Noorrr_: Coffee can fix one problem and ruin everything else.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scorpionour",1,FALSE,NA,NA
669,"Do they have rehab for coffee addicts?",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dreyess1",1,FALSE,NA,NA
670,"Coffee and folding laundry. Story of my life. #forever #cleaning #coffee #keurig #delicious http://t.co/sd3gOJ0zCZ",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","617court",0,FALSE,NA,NA
671,"Why the fuck would anyone want a caramel coconut coffee....",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","JayClarkElliott",0,FALSE,NA,NA
672,"Sabrina has a crush on her boss at the coffee shop. #90sGirlForever",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","KBellFL",0,FALSE,NA,NA
673,"Coffee and Baskin Robbins makes me think of @haleyalyse19 @kassiemac93 @BeccaD_13 @Whit_Watkins @anhhh_12 and Heather! I miss y'all.",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayann11",0,FALSE,NA,NA
674,"A cup of coffee and a good read as a good weekend starter. No laptop for a change! http://t.co/v3Mcahz52l",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","beatrizlim",0,FALSE,NA,NA
675,"Fresh ground coffee, smoothies, shakes and juices. What is your favorite?",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","NemonicAtHome",0,FALSE,NA,NA
676,"Maybe because they get more shit done. Caffeine is the ultimate enabler. - Coffee and Suicide http://t.co/R2qh3HXr6O",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.pulse.me"" rel=""nofollow"">Pulse News</a>","montyho21",0,FALSE,NA,NA
677,"coffee addicts. @mirandasloan11 @hhhuntingrules",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b_schwartz21",0,FALSE,NA,NA
678,"Reduce your caffeine intake .",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"web","EXEDoN",0,FALSE,NA,NA
679,"Do you prefer tea, coffee or cocoa? ? Tea http://t.co/t73WoUpdJU",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","Thick___Beauty",0,FALSE,NA,NA
680,"@EM_H2O sure, let me know when and we can have some coffee together and I'd do it for you ^.^",FALSE,"EM_H2O","8/9/2013 2:35",FALSE,3.65651e+17,3.65663e+17,411808029,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashnid93",0,FALSE,NA,NA
681,"@emzgeee @JulieBishopMP hahaha... where's my coffee!?",FALSE,"emzgeee","8/9/2013 2:35",FALSE,3.65651e+17,3.65663e+17,173042330,"web","rangison",0,FALSE,NA,NA
682,"@SareenaaPatell I fucking know the recipe for a good irish coffee, what do you think I am? A fucking amateur?",FALSE,"SareenaaPatell","8/9/2013 2:35",FALSE,3.65662e+17,3.65663e+17,353393670,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Minnici_mermaid",0,FALSE,NA,NA
683,"I'm just sittin in my room cryin man. But only out one eye cause its the one chemical got in lol",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65663e+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","_Mr_Coffee",0,FALSE,NA,NA
684,"?@valerie_bby16: NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop?",FALSE,"valerie_bby16","8/9/2013 2:35",FALSE,3.65662e+17,3.65663e+17,1039188956,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thakidrubenG",2,FALSE,NA,NA
685,"RT @Choose_A_Side: Here are some things I bet you didn't know about coffee.. http://t.co/eEgBfAN3d8",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyDickIsCalled",5,FALSE,NA,NA
686,"@xWEIRDESTKID *drinks coffee* If you not sleeping and then god damn neither will I!",FALSE,"xWEIRDESTKID","8/9/2013 2:35",FALSE,3.65661e+17,3.65662e+17,353200960,"web","iRapePizza",1,FALSE,NA,NA
687,"I want some coffee",FALSE,NA,"8/9/2013 2:35",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohminervaa",0,FALSE,NA,NA
